metric,n,beta_age,se_age,t_age,p_age,r2,FDR_q
clustering_w,108,0.0016013626567609194,0.0003767488594846616,4.250477782338489,4.6654190809913955e-05,0.15319520802208297,0.00023327095404956975
modularity_q,108,0.0010582930436700444,0.0010543823090515768,1.0037090290541628,0.317848502568327,0.021295354457730786,0.7946212564208174
char_path_length,108,-0.0004281569879226641,0.00455824554646337,-0.09393021581622792,0.9253453166967457,0.007118709061248674,0.9253453166967457
small_worldness,108,0.0043108741132354585,0.006376740188933173,0.6760310104396251,0.5005215455476246,0.00824233793775464,0.8342025759127077
mean_betweenness,108,-4.36894885635429e-06,4.651270965778953e-05,-0.0939302158162402,0.925345316696736,0.0071187090612482296,0.9253453166967457
